346,ENERGY ELECTRIC VEHICLES,"1,006",854,"1,091","1,171","1,142","1,025","1,235",572,"8,096"
347,ENGINIA VEHICLES PVT LTD,153,63,108,92,85,74,111,63,749
348,ENGTIAN ELECTRIC BIKE PVT LTD,41,31,24,19,21,19,9,2,166
349,ENTICE IMPEX PVT LTD,77,73,91,105,122,90,100,52,710
350,ENVISION ELECTRIC VEHICLES PVT LTD,0,4,0,4,0,1,3,2,14
351,EPOWER VEHICLES PVT LTD,0,1,0,0,3,1,7,0,12
352,ERISHA E MOBILITY PVT LTD,4,2,1,1,4,0,1,0,13
353,E ROYCE MOTORS INDIA PVT LTD,127,55,76,405,143,194,230,222,"1,452"
354,ESCORTS CONSTRUCTION EQUIPMENT LTD,3,1,7,10,1,3,0,0,25
355,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),"9,136","6,582","7,688","6,363","8,174","8,451","9,204","5,153","60,751"
356,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),664,426,505,488,376,511,207,116,"3,293"
357,ESCORTS LTD,0,0,0,0,0,0,1,0,1
358,ESCORTS R&D CENTRE,0,0,0,0,0,0,0,1,1
359,ESCORTS TRACTORS LTD,4,1,0,3,3,1,1,0,13
360,E-SPRINTO GREEN ENERGY PVT LTD,125,269,161,456,"1,149",51,"1,020",203,"3,434"
361,ESSAR ENGINEERING,0,1,0,0,0,0,0,0,1
362,ESSAR ENGINEERING MAYURBHANJ BARIPADA,2,3,1,2,0,0,0,0,8
363,ESSEL ENERGY INFRA PVT LTD,2,0,3,0,1,0,0,0,6
364,EULER MOTORS PVT LTD,332,258,427,392,383,293,420,154,"2,659"
365,EVAGE AUTOMOTIVE PVT LTD,25,0,1,0,0,0,0,0,26
366,EVBHARAT RANGE PRIVATE LIMITED,13,9,5,14,9,23,30,22,125
367,EVCO AUTOMOBILES PVT LTD,119,64,82,95,110,110,115,57,752
368,EVEX AUTO INDIA PVT LTD,1,3,4,5,6,3,3,2,27
369,EVGREEN PVT LTD,2,1,5,3,1,4,1,2,19
370,EVOLUTION AUTOTECH,1,0,0,0,0,0,0,0,1
371,EVTRIC MOTORS PVT LTD,6,0,6,8,12,4,4,1,41
372,EXDINDUS EV ENERGY PVT LTD,0,0,0,0,0,0,24,45,69
373,EXERVAL PVT LTD,0,4,2,0,0,0,0,0,6
374,EXIDE INDUSTRIES LTD,159,199,149,146,175,183,195,76,"1,282"
375,EXTRA FAST SOLUTIONS,54,61,42,51,46,57,51,24,386
376,EXTREME MOTORS,5,14,8,13,8,2,9,1,60
377,EYAMAUTO MOBILITY PVT LTD,0,1,0,0,0,0,0,0,1
378,EYUG AUTOMOBILE PVT LTD,6,7,9,1,3,0,1,0,27
379,FARMTECH AGRO INDUSTRIES,0,0,2,0,1,2,1,0,6
380,FCA INDIA AUTOMOBILES PRIVATE LIMITED,445,336,327,307,283,280,268,131,"2,377"
381,FEDE INDUSTRIES PVT LTD,244,178,196,192,236,211,305,158,"1,720"
382,FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),2,1,2,0,2,2,1,3,13
383,FERRARI SPA (IMPORTER:SELECT CARS P LTD),2,2,1,0,1,3,2,0,11
384,FIELDTRACK EARTHMOVERS PVT LTD,22,18,41,19,30,17,8,12,167
385,FINE EQUIPMENTS INDIA PVT LTD,0,1,1,0,0,6,0,0,8
386,FIORI CONCRETE MACHINES INDIA PVT LTD,7,3,5,11,14,33,0,0,73
387,FIRST CHOICE ELECTRIC VEHICLES PVT LTD,45,29,37,36,41,39,33,16,276
388,FITWEL MOBILITY PVT LTD,2,0,3,1,0,0,0,0,6
389,FIVE ELEMENTS,2,4,3,5,4,2,2,0,22
390,FIVE LASERCUT METAL TECHNOLOGY PVT LTD,0,2,0,0,8,5,7,13,35
391,FORCE MOTORS LIMITED,"2,523","2,594","3,602","4,199","2,716","2,640","2,704","1,571","22,549"
392,FORD INDIA PVT LTD,3,2,2,1,3,3,0,0,14
393,FORTUNE GLOBAL INDUSTRIES & SERVICES,1,0,0,0,0,7,0,0,8
394,FRIENDS ENGINEERING WORKS,0,0,0,0,0,0,0,1,1
395,FRN MOTORS PVT LTD,2,2,1,1,0,3,2,1,12
396,FUJIYAMA POWER INFRA PVT. LTD.,1,41,0,0,0,0,0,0,42
397,FUTURE EV TECHNOLOGY,0,0,0,0,1,13,4,3,21
398,GAGAN AUTOMOTIVES,76,53,39,110,78,53,54,25,488
399,GAHIR AGRICULTURAL INDUSTRIES,4,2,4,1,5,3,1,7,27
400,GAHIR AGRO INDUSTRIES LIMITED,4,1,3,2,5,3,1,0,19
401,GAMZEN PLAST PVT LTD,0,24,18,9,0,9,4,0,64
402,GANESH AGRICULTURE WORKS,0,1,4,0,0,0,0,1,6
403,GANESH AGRO INDUSTRIES,3,6,3,4,0,2,3,0,21
404,GANESH ENGINEERING WORKS AP118063632,0,0,0,0,0,0,3,2,5
405,GANGA IRON & STEELS,0,0,1,0,0,0,0,0,1
406,GANPATI ENGINEERING WORKS,0,0,0,0,8,0,0,0,8
407,GARGARIJI AUTOMOBILE PVT LTD,0,0,0,3,46,23,8,5,85
408,GAURA ELECTRIC VEHICLES PVT LTD,92,83,83,72,60,68,98,48,604
409,GAUTAM AGRO INDUSTRIES,0,0,0,1,0,0,1,2,4
410,GAYATRI AGRO INDUSTRIES,1,1,0,0,1,0,2,0,5
411,GAYATRI ELECTRIC VEHICLES PVT LTD,177,109,106,147,120,91,112,54,916
412,GAYATRI WELDING WORKS,0,0,0,0,0,0,0,4,4
413,GENERAL MOTORS INDIA PVT LTD,0,0,3,0,0,0,0,0,3
414,G & G AUTOMOTIVE,68,89,82,70,69,36,42,35,491
415,GIAN AGRO INDUSTRIES,1,2,0,3,2,3,2,1,14
416,GIJ AGRITOOLS PVT LTD,0,0,0,0,0,0,1,0,1
417,GILL AGRICULTURE WORKS,2,7,6,4,10,4,5,2,40
418,GILL MECHANICAL WORKS,0,0,0,1,0,0,0,0,1
419,GILLPREETAGRO INDUSTRIES,2,4,14,3,3,1,0,3,30
420,G.K E-VEHICLS INDUSTRIES PVT LTD,122,105,79,80,104,128,114,62,794
421,GKON ELECTRIC MOTOR VEHICLES PVT LTD,20,43,47,36,39,34,46,18,283
422,G.K. RICKSHAW PVT LTD,248,225,228,290,218,224,262,136,"1,831"
423,GLAZE EV LLP,29,72,65,42,49,23,26,15,321
424,G. M. VEHICLE INDUSTRIES,2,1,1,2,2,2,1,0,11
425,GOBIND AGRO INDUSTRIES,11,10,9,5,21,0,7,6,69
426,GOBIND INDUSTRIES PVT LTD,2,3,8,1,1,0,0,1,16
427,GODAWARI ELECTRIC MOTORS PVT LTD,45,61,70,50,33,28,22,12,321
428,GODAWARI TECHNO SOLUTIONS PVT LTD,6,13,12,3,3,4,16,0,57
429,GODREJ AND BOYCE MFG CO LTD,2,3,2,0,0,1,0,0,8
430,GODREJ & BOYCE MFG. CO. LTD,41,23,27,13,22,22,14,6,168
431,GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,2,0,0,0,0,1,0,3
432,GOLDEN ELECTRIC VEHICLES,7,3,13,15,15,12,7,4,76
433,GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),0,0,0,0,1,0,0,0,1
434,GOPAL AGRO AGENCY GANJAM HALADIAPADAR,1,0,0,0,0,0,0,0,1
435,"GOPAL AGRO AGENCY,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,0,0,1,0,0,0,1
436,GOPAL AUTO MOTORS PVT LTD,105,99,97,89,88,112,106,52,748
437,GOPE AUTO INDUSTRIES,0,0,0,0,1,0,5,0,6
